id,credit,sex,education,mariage,age
24219,80000,1,3,2,30
24220,290000,1,2,2,30
24221,230000,1,1,2,30
24222,130000,1,2,1,31
24223,500000,1,2,2,32
24224,580000,1,1,2,32
24225,180000,1,2,2,30
24226,460000,1,1,2,31
24227,70000,1,2,1,30
24228,310000,1,1,2,32
24229,50000,1,1,2,30
24230,200000,1,2,2,32
24231,300000,1,1,2,31
24232,110000,1,1,2,31
24233,50000,1,1,2,27
24234,360000,1,3,1,31
24235,220000,1,2,2,31
24236,190000,1,1,2,31
24237,20000,1,3,2,23
24238,80000,1,1,2,31
24239,50000,1,1,2,29
24240,50000,1,2,2,30
24241,360000,1,2,2,31
24242,90000,1,1,2,30
24243,200000,1,3,2,30
24244,410000,1,2,2,30
24245,330000,1,1,2,31
24246,100000,1,1,2,30
24247,200000,1,2,1,31
24248,110000,1,2,1,30
24249,90000,1,1,2,31
24250,320000,1,2,2,30
24251,70000,1,1,2,30
24252,220000,1,2,2,30
24253,180000,1,1,2,32
24254,180000,1,1,2,31
24255,240000,1,2,2,31
24256,140000,1,2,2,30
24257,280000,1,2,2,30
24258,30000,1,1,1,31
24259,20000,1,2,2,31
24260,80000,1,1,2,29
24261,230000,1,2,2,30
24262,200000,1,2,1,30
24263,520000,1,1,2,29
24264,400000,1,2,2,29
24265,30000,1,2,2,25
24266,370000,1,1,2,31
24267,150000,1,2,1,31
24268,80000,1,2,2,26
24269,430000,1,3,2,26
24270,20000,1,2,2,24
24271,50000,1,2,2,27
24272,60000,1,2,2,24
24273,360000,1,1,2,28
24274,280000,1,1,2,31
24275,360000,1,2,1,29
24276,420000,1,1,1,32
24277,320000,1,1,2,31
24278,90000,1,2,1,31
24279,360000,1,1,2,33
24280,70000,1,2,2,30
24281,50000,1,2,2,26
24282,200000,1,3,1,30
24283,250000,1,1,2,31
24284,150000,1,1,2,33
24285,350000,1,2,1,33
24286,30000,1,2,1,32
24287,200000,1,1,2,30
24288,200000,1,1,2,32
24289,150000,1,2,2,29
24290,190000,1,1,2,30
24291,340000,1,2,2,30
24292,360000,1,1,2,31
24293,280000,1,1,2,30
24294,30000,1,2,2,47
24295,300000,1,3,1,35
24296,220000,1,5,2,37
24297,80000,1,3,1,41
24298,30000,1,2,1,40
24299,40000,1,2,1,37
24300,200000,1,2,2,29
24301,200000,1,2,2,30
24302,110000,1,1,2,29
24303,100000,1,1,2,31
24304,20000,1,2,1,34
24305,120000,1,3,1,46
24306,280000,1,2,1,37
24307,280000,1,2,2,30
24308,300000,1,2,2,42
24309,420000,1,1,1,43
24310,80000,1,1,1,41
24311,360000,1,1,1,49
24312,260000,1,5,1,37
24313,260000,1,2,1,32
24314,110000,1,2,2,32
24315,400000,1,2,1,32
24316,20000,1,3,1,32
24317,170000,1,1,1,35
24318,70000,1,3,1,35
24319,210000,1,1,1,39
24320,10000,1,2,1,38
24321,780000,1,1,1,48
24322,420000,1,1,2,35
24323,280000,1,3,1,44
24324,50000,1,3,2,46
24325,50000,1,3,1,49
24326,60000,1,2,2,33
24327,20000,1,2,2,33
24328,170000,1,2,1,35
24329,330000,1,2,1,48
24330,30000,1,1,1,37
24331,350000,1,1,1,42
24332,290000,1,2,1,49
24333,50000,1,2,1,49
24334,20000,1,3,2,45
24335,30000,1,2,1,38
24336,50000,1,2,3,37
24337,70000,1,3,2,39
24338,310000,1,1,1,33
24339,220000,1,2,1,48
24340,360000,1,3,2,34
24341,140000,1,1,1,38
24342,200000,1,2,1,38
24343,20000,1,2,1,42
24344,290000,1,2,1,36
24345,300000,1,2,1,36
24346,200000,1,2,1,45
24347,150000,1,1,2,32
24348,240000,1,2,2,39
24349,450000,1,2,2,32
24350,20000,1,2,2,32
24351,50000,1,3,1,45
24352,190000,1,2,1,33
24353,390000,1,1,1,41
24354,90000,1,1,2,36
24355,120000,1,2,1,39
24356,210000,1,1,2,33
24357,500000,1,2,1,41
24358,320000,1,1,1,40
24359,210000,1,1,2,39
24360,90000,1,2,2,38
24361,100000,1,2,2,34
24362,360000,1,2,1,37
24363,40000,1,2,3,37
24364,80000,1,1,1,41
24365,300000,1,1,2,34
24366,130000,1,3,1,43
24367,480000,1,1,1,41
24368,320000,1,2,1,39
24369,330000,1,3,1,37
24370,70000,2,1,2,38
24371,240000,1,2,2,46
24372,210000,1,3,2,32
24373,50000,1,2,1,47
24374,50000,1,1,1,39
24375,30000,1,2,1,38
24376,310000,1,2,1,38
24377,230000,1,5,2,40
24378,170000,1,2,1,39
24379,180000,1,2,1,39
24380,330000,1,1,1,49
24381,170000,1,1,1,34
24382,160000,1,1,2,33
24383,50000,1,2,2,32
24384,60000,1,2,2,33
24385,500000,1,3,1,49
24386,230000,1,1,1,44
24387,180000,1,1,1,38
24388,320000,1,1,1,40
24389,490000,1,1,1,39
24390,210000,1,5,1,43
24391,50000,1,2,1,33
24392,160000,1,3,1,33
24393,80000,1,6,1,41
24394,220000,1,1,1,49
24395,20000,1,2,1,46
24396,200000,1,1,1,49
24397,300000,1,3,1,31
24398,20000,1,3,1,36
24399,180000,1,1,2,32
24400,200000,1,3,2,33
24401,140000,1,2,1,38
24402,150000,1,1,2,36
24403,160000,1,4,1,40
24404,160000,1,2,2,32
24405,200000,1,1,1,34
24406,20000,1,3,2,49
24407,260000,1,2,2,32
24408,260000,1,2,2,32
24409,620000,1,2,1,42
24410,50000,1,1,1,37
24411,20000,1,2,1,32
24412,190000,1,2,2,32
24413,30000,1,2,1,38
24414,160000,1,3,1,38
24415,360000,1,2,1,40
24416,20000,1,2,2,44
24417,150000,1,3,2,42
24418,400000,1,1,1,38
24419,80000,1,3,1,43
24420,260000,1,1,1,34
24421,500000,1,2,1,38
24422,240000,1,2,1,34
24423,50000,1,2,1,37
24424,10000,1,2,1,36
24425,50000,1,1,1,47
24426,150000,1,2,1,41
24427,150000,1,1,1,40
24428,130000,1,3,2,30
24429,120000,1,2,2,37
24430,50000,1,3,2,39
24431,160000,1,1,1,41
24432,70000,1,2,2,39
24433,380000,1,1,2,40
24434,280000,1,1,2,47
24435,50000,1,3,1,39
24436,30000,1,2,1,35
24437,260000,1,1,2,37
24438,210000,1,2,2,35
24439,320000,1,1,2,32
24440,480000,1,1,1,41
24441,80000,1,1,1,42
24442,100000,1,2,2,43
24443,70000,1,1,2,31
24444,300000,1,1,0,37
24445,150000,1,1,2,48
24446,140000,1,1,3,41
24447,360000,1,1,1,39
24448,500000,1,3,1,47
24449,320000,1,2,2,36
24450,190000,1,1,1,44
24451,50000,1,3,1,49
24452,50000,1,2,2,38
24453,290000,1,1,2,31
24454,110000,1,5,1,36
24455,210000,1,2,2,31
24456,20000,1,3,2,32
24457,90000,1,3,1,35
24458,120000,1,2,2,36
24459,20000,1,2,1,46
24460,270000,1,2,2,31
24461,190000,1,2,2,41
24462,200000,1,3,2,33
24463,340000,1,2,1,35
24464,310000,1,1,2,33
24465,180000,1,3,1,30
24466,80000,1,2,2,32
24467,510000,1,3,2,31
24468,200000,1,1,1,44
24469,100000,1,1,2,36
24470,150000,1,2,2,35
24471,400000,1,2,1,35
24472,130000,1,2,1,44
24473,420000,1,2,1,35
24474,340000,1,1,2,49
24475,200000,1,1,1,36
24476,420000,1,2,1,32
24477,50000,1,1,2,34
24478,280000,1,1,2,31
24479,280000,1,1,2,31
24480,60000,1,3,1,46
24481,360000,1,1,1,33
24482,220000,1,2,2,31
24483,20000,1,2,2,38
24484,160000,1,1,1,41
24485,20000,1,3,2,48
24486,180000,1,2,1,33
24487,500000,1,1,2,33
24488,20000,1,2,1,34
24489,20000,1,2,2,34
24490,250000,1,3,2,45
24491,320000,1,2,1,38
24492,470000,1,2,2,32
24493,180000,1,3,2,39
24494,170000,1,2,2,32
24495,20000,1,3,1,45
24496,280000,1,2,1,48
24497,290000,1,2,1,36
24498,60000,1,1,2,36
24499,130000,1,1,2,27
24500,100000,1,3,1,42
24501,60000,1,1,2,36
24502,100000,1,2,2,32
24503,50000,1,1,2,34
24504,550000,1,1,1,44
24505,100000,1,2,1,46
24506,280000,1,2,1,38
24507,30000,1,2,2,32
24508,230000,1,1,2,45
24509,80000,1,2,1,44
24510,80000,1,1,2,33
24511,50000,1,2,2,31
24512,50000,1,2,1,46
24513,280000,1,1,2,36
24514,290000,1,1,1,40
24515,50000,1,3,2,47
24516,140000,1,2,2,41
24517,80000,1,2,1,43
24518,280000,1,1,2,32
24519,20000,1,3,2,46
24520,470000,1,2,1,40
24521,350000,1,2,2,33
24522,170000,1,2,1,34
24523,200000,1,1,1,31
24524,360000,1,3,1,35
24525,140000,1,2,2,41
24526,240000,1,2,1,41
24527,500000,1,1,1,32
24528,190000,1,1,2,34
24529,200000,1,2,1,32
24530,210000,1,1,2,41
24531,30000,1,1,2,36
24532,50000,1,2,1,36
24533,360000,1,1,1,47
24534,280000,1,2,1,43
24535,360000,1,1,1,38
24536,50000,1,2,2,39
24537,270000,1,3,1,47
24538,20000,1,2,1,37
24539,200000,1,2,1,37
24540,320000,1,2,1,39
24541,230000,1,2,1,37
24542,350000,1,3,1,35
24543,220000,1,1,2,33
24544,50000,1,2,1,35
24545,20000,1,3,2,48
24546,390000,1,1,2,32
24547,120000,1,2,1,39
24548,490000,1,1,1,41
24549,190000,1,2,2,37
24550,150000,1,5,1,40
24551,150000,1,5,1,42
24552,270000,1,1,1,37
24553,150000,1,2,1,34
24554,600000,1,1,1,36
24555,240000,1,1,2,30
24556,100000,1,1,1,31
24557,260000,1,1,2,31
24558,80000,1,3,1,42
24559,20000,1,3,2,46
24560,260000,1,2,1,42
24561,370000,1,1,1,41
24562,70000,1,2,2,31
24563,270000,1,3,2,31
24564,250000,1,2,2,44
24565,70000,1,3,2,39
24566,160000,1,2,1,42
24567,300000,1,1,2,35
24568,280000,1,3,1,39
24569,210000,1,1,1,34
24570,200000,1,1,2,33
24571,50000,1,1,2,31
24572,60000,1,2,1,45
24573,50000,1,2,2,36
24574,50000,1,2,1,35
24575,140000,1,2,1,39
24576,150000,1,1,1,31
24577,230000,1,1,2,33
24578,310000,1,1,1,40
24579,500000,1,1,1,47
24580,170000,1,1,2,36
24581,230000,1,1,1,41
24582,50000,1,2,2,47
24583,170000,1,2,1,33
24584,340000,1,2,1,34
24585,220000,1,2,2,35
24586,60000,1,2,1,45
24587,200000,1,1,2,33
24588,350000,1,2,2,34
24589,60000,1,2,2,42
24590,100000,1,2,2,28
24591,70000,1,1,2,32
24592,360000,1,1,1,35
24593,100000,1,2,1,29
24594,290000,1,1,2,47
24595,380000,1,2,1,47
24596,380000,1,1,2,33
24597,60000,1,2,1,45
24598,320000,1,3,2,28
24599,80000,1,2,1,45
24600,280000,1,1,1,37
24601,110000,1,2,1,38
24602,310000,1,2,2,46
24603,230000,1,1,2,28
24604,200000,1,3,2,28
24605,70000,1,2,2,29
24606,210000,1,2,1,35
24607,290000,1,3,1,41
24608,460000,1,1,1,37
24609,360000,1,1,1,39
24610,200000,1,1,2,32
24611,230000,1,1,1,37
24612,80000,1,2,2,32
24613,80000,1,3,1,36
24614,150000,1,1,2,33
24615,290000,1,2,1,36
24616,90000,1,3,1,31
24617,360000,1,2,1,40
24618,190000,1,1,2,36
24619,20000,1,2,1,41
24620,150000,1,3,1,47
24621,50000,1,2,1,32
24622,310000,1,1,2,38
24623,260000,1,1,1,38
24624,190000,1,2,1,42
24625,30000,1,1,2,31
24626,280000,1,1,2,32
24627,60000,1,2,2,40
24628,20000,1,2,2,32
24629,140000,1,2,2,29
24630,80000,1,1,1,47
24631,200000,1,3,1,43
24632,170000,1,1,1,42
24633,210000,1,2,2,48
24634,500000,1,2,1,46
24635,60000,1,2,2,36
24636,410000,1,1,2,32
24637,220000,1,2,1,35
24638,420000,1,2,2,30
24639,250000,1,2,2,28
24640,80000,1,1,2,26
24641,80000,1,2,2,27
24642,20000,1,1,2,28
24643,300000,1,2,2,30
24644,50000,1,1,2,44
24645,360000,1,3,1,46
24646,140000,1,1,1,36
24647,70000,1,2,1,31
24648,70000,1,2,2,34
24649,430000,1,1,1,39
24650,170000,1,2,1,39
24651,210000,1,2,1,44
24652,150000,1,1,1,36
24653,260000,1,2,1,42
24654,500000,1,2,1,40
24655,160000,1,1,1,39
24656,210000,1,2,1,45
24657,230000,1,2,1,33
24658,180000,1,2,1,43
24659,20000,1,2,2,37
24660,310000,1,1,1,41
24661,180000,1,1,2,39
24662,80000,1,1,1,46
24663,230000,1,1,1,47
24664,210000,1,2,2,41
24665,90000,1,2,1,37
24666,30000,1,1,1,45
24667,430000,1,1,1,34
24668,200000,1,1,1,41
24669,220000,1,1,2,34
24670,480000,1,1,1,37
24671,360000,1,2,1,36
24672,390000,1,2,1,34
24673,20000,1,2,2,43
24674,200000,1,3,1,37
24675,30000,1,2,2,35
24676,410000,1,1,1,40
24677,40000,1,1,1,47
24678,50000,2,3,1,47
24679,230000,2,1,2,28
24680,130000,2,1,2,33
24681,100000,2,2,1,33
24682,400000,1,1,2,34
24683,330000,1,1,2,42
24684,590000,1,1,1,41
24685,50000,1,1,2,34
24686,140000,1,2,2,36
24687,730000,1,2,1,37
24688,110000,1,2,2,34
24689,500000,1,3,1,46
24690,200000,1,3,2,40
24691,180000,1,3,2,41
24692,70000,1,2,1,45
24693,170000,1,1,1,45
24694,420000,1,2,2,44
24695,60000,1,2,1,29
24696,280000,1,2,1,31
24697,30000,1,2,2,40
24698,90000,1,1,1,38
24699,200000,1,1,1,36
24700,220000,1,3,2,33
24701,280000,1,2,2,47
24702,280000,1,1,2,38
24703,430000,1,1,2,40
24704,180000,1,1,1,37
24705,50000,1,1,1,49
24706,500000,1,1,1,46
24707,50000,1,3,2,35
24708,200000,1,1,1,43
24709,100000,1,1,1,42
24710,60000,1,2,1,31
24711,30000,1,3,2,33
24712,180000,1,3,1,41
24713,20000,1,2,1,40
24714,350000,1,2,1,39
24715,20000,1,2,2,43
24716,100000,1,2,1,38
24717,20000,1,2,1,43
24718,30000,1,3,2,29
24719,30000,1,2,2,31
24720,180000,1,5,1,40
24721,300000,1,2,2,29
24722,360000,1,2,0,38
24723,210000,1,1,2,36
24724,30000,1,1,1,35
24725,150000,1,2,1,31
24726,150000,1,2,2,31
24727,150000,1,3,2,42
24728,470000,1,1,1,40
24729,200000,1,2,1,38
24730,80000,1,3,1,49
24731,250000,1,1,1,37
24732,500000,1,1,2,30
24733,200000,1,1,1,36
24734,90000,1,1,1,34
24735,400000,1,1,1,47
24736,180000,1,2,2,38
24737,160000,1,2,1,47
24738,130000,1,2,1,38
24739,60000,1,2,1,45
24740,240000,1,2,1,39
24741,160000,1,2,1,33
24742,50000,1,2,1,43
24743,280000,1,1,2,34
24744,30000,1,2,1,40
24745,130000,1,2,1,46
24746,160000,1,1,1,43
24747,420000,1,4,2,36
24748,210000,1,2,1,37
24749,70000,1,1,1,39
24750,50000,1,2,2,44
24751,50000,1,3,1,38
24752,330000,1,1,1,38
24753,70000,1,2,2,40
24754,170000,1,2,2,36
24755,50000,1,2,3,41
24756,250000,1,1,1,39
24757,200000,1,3,1,49
24758,460000,1,2,1,37
24759,100000,1,3,1,40
24760,220000,1,1,2,35
24761,30000,1,2,2,35
24762,80000,1,2,2,34
24763,320000,1,2,1,34
24764,110000,1,5,1,36
24765,20000,1,2,2,35
24766,50000,1,2,1,44
24767,430000,1,2,1,38
24768,80000,1,2,1,39
24769,40000,1,1,2,35
24770,150000,1,2,1,42
24771,330000,1,4,1,33
24772,20000,1,2,2,40
24773,20000,1,2,2,45
24774,500000,1,1,1,40
24775,200000,1,1,2,42
24776,20000,1,2,2,46
24777,210000,1,1,1,44
24778,500000,1,2,1,41
24779,300000,1,1,2,42
24780,110000,1,2,1,35
24781,500000,1,1,1,39
24782,120000,1,1,1,44
24783,360000,1,2,1,44
24784,350000,1,3,2,36
24785,80000,1,1,2,35
24786,320000,1,1,1,46
24787,230000,1,1,1,38
24788,110000,1,2,1,44
24789,60000,1,2,1,32
24790,20000,1,1,2,34
24791,320000,1,2,1,35
24792,90000,1,1,1,41
24793,200000,1,2,1,49
24794,240000,1,1,2,46
24795,240000,1,1,1,43
24796,120000,1,2,1,48
24797,70000,1,3,1,46
24798,20000,1,2,1,33
24799,140000,1,2,1,35
24800,240000,1,3,1,41
24801,50000,1,3,2,44
24802,100000,1,2,2,26
24803,140000,1,2,2,26
24804,260000,1,2,1,31
24805,230000,1,1,2,35
24806,20000,1,3,2,36
24807,110000,1,2,2,38
24808,460000,1,1,1,40
24809,120000,1,2,2,36
24810,60000,1,2,1,31
24811,50000,1,3,1,31
24812,50000,1,3,2,41
24813,30000,1,3,1,42
24814,20000,1,3,2,45
24815,20000,1,2,2,47
24816,350000,1,2,2,32
24817,240000,1,2,1,36
24818,120000,1,2,1,37
24819,200000,1,3,1,47
24820,150000,1,1,2,31
24821,180000,1,2,1,37
24822,260000,1,1,1,30
24823,180000,1,1,2,31
24824,130000,1,1,1,31
24825,250000,1,1,2,34
24826,460000,1,4,1,35
24827,40000,1,1,1,35
24828,20000,1,2,1,36
24829,310000,1,2,1,41
24830,90000,1,2,1,40
24831,20000,1,3,2,43
24832,270000,1,2,1,39
24833,170000,1,3,1,45
24834,300000,1,2,1,41
24835,350000,1,1,2,30
24836,360000,1,1,1,39
24837,260000,1,2,1,37
24838,100000,1,1,2,28
24839,200000,1,1,2,28
24840,30000,1,2,2,38
24841,160000,1,1,2,46
24842,370000,1,2,2,36
24843,380000,1,2,1,43
24844,210000,1,3,2,37
24845,90000,1,2,2,44
24846,210000,1,2,1,42
24847,120000,1,1,2,30
24848,500000,1,1,1,46
24849,390000,1,2,1,48
24850,310000,1,1,2,32
24851,280000,1,1,1,32
24852,200000,1,1,1,41
24853,50000,1,2,1,38
24854,500000,1,2,1,42
24855,30000,1,2,2,49
24856,50000,1,2,2,35
24857,210000,1,2,2,47
24858,150000,1,1,1,41
24859,230000,1,2,1,36
24860,200000,1,1,2,38
24861,200000,1,1,2,38
24862,330000,1,2,1,38
24863,70000,1,2,1,37
24864,100000,1,2,1,41
24865,130000,1,2,1,34
24866,90000,1,2,2,35
24867,150000,1,1,1,36
24868,230000,1,2,1,35
24869,80000,1,1,2,38
24870,100000,1,2,1,36
24871,170000,1,1,1,37
24872,310000,1,1,1,43
24873,160000,1,2,2,36
24874,70000,1,2,1,36
24875,500000,1,1,1,37
24876,50000,1,2,1,46
24877,410000,1,2,1,46
24878,120000,1,1,2,32
24879,20000,1,1,2,30
24880,310000,1,2,1,40
24881,90000,1,2,1,36
24882,200000,1,1,1,43
24883,360000,1,1,2,30
24884,350000,1,1,2,29
24885,20000,1,2,1,34
24886,260000,1,1,1,37
24887,110000,1,2,1,42
24888,140000,1,1,2,32
24889,310000,1,3,2,34
24890,170000,1,2,1,40
24891,80000,1,1,2,30
24892,410000,1,2,1,46
24893,130000,1,2,2,38
24894,260000,1,1,1,39
24895,500000,1,1,2,40
24896,160000,1,2,1,43
24897,180000,1,2,1,33
24898,70000,1,3,2,34
24899,50000,1,2,2,35
24900,90000,1,1,2,32
24901,210000,1,2,2,32
24902,210000,1,5,1,31
24903,360000,1,2,1,32
24904,280000,1,1,2,30
24905,160000,1,1,2,31
24906,200000,1,2,1,32
24907,50000,1,2,2,32
24908,400000,1,3,1,33
24909,210000,1,1,2,32
24910,440000,1,1,2,33
24911,380000,1,3,1,34
24912,120000,1,1,2,33
24913,110000,1,1,1,33
24914,110000,1,2,1,34
24915,360000,1,1,1,34
24916,200000,1,1,3,47
24917,200000,1,2,2,36
24918,50000,1,2,2,35
24919,400000,1,1,1,38
24920,150000,1,1,2,41
24921,430000,1,1,1,39
24922,170000,1,1,1,35
24923,300000,1,1,1,42
24924,500000,1,1,2,36
24925,230000,1,2,1,34
24926,50000,1,2,1,47
24927,50000,1,2,2,44
24928,220000,1,1,2,35
24929,500000,1,2,1,39
24930,350000,1,2,1,38
24931,200000,1,1,1,44
24932,30000,1,3,2,35
24933,180000,1,3,1,36
24934,50000,1,2,1,42
24935,80000,1,1,1,44
24936,270000,1,1,1,39
24937,310000,1,1,1,39
24938,450000,1,1,1,37
24939,210000,1,1,1,40
24940,300000,1,2,1,39
24941,60000,1,2,1,38
24942,360000,1,1,2,36
24943,280000,1,1,1,34
24944,150000,1,1,1,40
24945,260000,1,2,1,42
24946,150000,1,1,2,39
24947,180000,1,2,2,37
24948,120000,1,1,1,43
24949,200000,1,1,1,42
24950,130000,1,1,2,43
24951,50000,1,2,1,35
24952,430000,1,1,1,35
24953,30000,1,2,2,30
24954,60000,1,2,2,30
24955,180000,1,1,2,29
24956,360000,1,3,2,31
24957,60000,1,2,2,31
24958,100000,1,1,2,31
24959,80000,1,2,2,48
24960,240000,1,1,2,34
24961,40000,1,1,2,35
24962,80000,1,2,2,35
24963,120000,1,1,1,48
24964,280000,1,4,1,42
24965,210000,1,1,1,41
24966,70000,1,2,2,38
24967,160000,1,1,2,37
24968,260000,1,5,1,47
24969,100000,1,1,2,37
24970,80000,1,2,2,36
24971,140000,1,2,1,44
24972,100000,1,2,2,40
24973,50000,1,1,1,37
24974,20000,1,2,2,35
24975,240000,1,1,1,35
24976,90000,1,2,1,44
24977,420000,1,2,1,38
24978,500000,1,2,2,33
24979,350000,1,1,2,33
24980,50000,1,2,1,43
24981,80000,1,1,2,40
24982,200000,1,1,1,42
24983,240000,1,1,1,43
24984,30000,1,2,2,44
24985,50000,1,3,0,39
24986,290000,1,2,1,46
24987,20000,1,3,1,38
24988,330000,1,2,1,45
24989,10000,1,1,2,36
24990,370000,1,1,1,45
24991,80000,1,1,2,43
24992,340000,1,2,1,40
24993,500000,1,1,1,31
24994,460000,1,1,1,49
24995,50000,1,2,2,43
24996,160000,1,6,1,44
24997,80000,1,2,1,47
24998,210000,1,3,2,48
24999,30000,1,3,1,35
25000,30000,1,2,2,37
25001,410000,1,1,1,38
25002,260000,1,2,2,35
25003,50000,1,2,1,40
25004,360000,1,3,1,37
25005,50000,1,3,1,49
25006,220000,1,1,1,40
25007,30000,1,3,2,50
25008,230000,1,2,2,50
25009,20000,1,3,1,50
25010,500000,1,2,1,45
25011,50000,1,1,2,34
25012,440000,1,2,1,49
25013,140000,1,1,1,50
25014,480000,1,1,1,49
25015,20000,1,2,2,53
25016,170000,1,2,1,52
25017,260000,1,2,1,54
25018,140000,1,1,2,50
25019,100000,1,3,1,49
25020,220000,1,3,1,65
25021,160000,1,3,1,61
25022,20000,1,2,1,50
25023,210000,1,3,1,50
25024,60000,1,3,1,50
25025,190000,1,1,1,50
25026,500000,1,1,2,51
25027,20000,1,2,2,50
25028,460000,1,1,1,51
25029,460000,1,3,1,61
25030,300000,1,3,1,56
25031,490000,1,2,1,57
25032,90000,1,2,1,58
25033,70000,1,3,1,55
25034,20000,1,2,1,55
25035,20000,1,2,1,61
25036,10000,1,3,2,61
25037,420000,1,1,1,53
25038,200000,1,2,1,54
25039,500000,1,1,2,58
25040,150000,1,1,1,55
25041,50000,1,3,2,58
25042,180000,1,2,1,63
25043,20000,1,2,2,52
25044,150000,1,2,1,52
25045,50000,1,3,1,60
25046,130000,1,2,1,54
25047,370000,1,1,2,52
25048,360000,1,2,1,58
25049,100000,1,3,1,54
25050,50000,1,3,2,54
25051,200000,1,3,2,61
25052,400000,1,3,1,53
25053,20000,1,2,1,56
25054,500000,1,1,1,55
25055,20000,1,2,2,49
25056,240000,1,5,1,50
25057,210000,1,2,2,52
25058,130000,1,2,2,54
25059,130000,1,3,2,49
25060,360000,1,1,1,49
25061,50000,1,1,2,55
25062,500000,1,1,1,54
25063,130000,1,3,2,54
25064,20000,1,3,2,55
25065,480000,1,1,1,50
25066,240000,1,3,1,50
25067,60000,1,2,1,51
25068,450000,1,1,1,61
25069,350000,1,3,1,65
25070,130000,1,2,1,48
25071,240000,1,1,1,48
25072,50000,1,2,2,54
25073,60000,1,2,2,53
25074,20000,1,1,2,50
25075,30000,1,2,1,48
25076,400000,1,1,1,48
25077,400000,1,1,1,50
25078,200000,1,1,1,48
25079,260000,1,2,1,50
25080,30000,1,1,1,59
25081,30000,1,1,1,52
25082,270000,1,1,1,54
25083,260000,1,3,1,48
25084,210000,1,2,1,47
25085,500000,1,1,1,51
25086,50000,1,2,1,49
25087,160000,1,1,1,53
25088,550000,1,1,1,53
25089,330000,1,1,1,54
25090,280000,1,1,1,60
25091,400000,1,1,1,66
25092,300000,1,1,1,55
25093,20000,1,2,1,56
25094,280000,1,1,1,39
25095,400000,1,3,2,63
25096,230000,1,3,1,58
25097,20000,1,3,2,53
25098,50000,1,3,1,55
25099,480000,1,1,1,66
25100,360000,1,5,1,50
25101,110000,1,3,1,51
25102,150000,1,1,1,51
25103,50000,1,2,1,54
25104,200000,1,1,1,54
25105,110000,1,2,1,49
25106,100000,1,1,1,55
25107,20000,1,1,2,50
25108,30000,1,2,1,50
25109,230000,1,2,1,60
25110,50000,1,3,1,50
25111,30000,1,3,2,53
25112,50000,1,3,1,55
25113,130000,1,3,1,51
25114,50000,1,2,1,57
25115,360000,1,1,1,58
25116,50000,1,2,1,56
25117,150000,1,1,1,54
25118,240000,1,2,1,56
25119,500000,1,1,1,51
25120,170000,1,3,1,61
25121,350000,1,1,1,50
25122,160000,1,1,1,51
25123,220000,1,2,1,50
25124,500000,1,5,1,53
25125,460000,1,1,1,51
25126,50000,1,1,1,50
25127,740000,1,1,1,50
25128,50000,1,3,1,50
25129,290000,1,1,1,51
25130,320000,1,1,2,57
25131,420000,1,1,1,52
25132,500000,1,3,1,50
25133,450000,1,1,1,52
25134,120000,1,1,1,54
25135,80000,1,2,1,56
25136,250000,1,3,1,56
25137,180000,1,1,1,75
25138,260000,1,3,2,52
25139,20000,1,2,1,52
25140,220000,1,3,1,63
25141,90000,1,1,1,61
25142,210000,1,2,1,75
25143,300000,1,3,1,72
25144,30000,1,3,1,56
25145,90000,1,2,1,55
25146,300000,1,3,1,56
25147,500000,1,1,1,54
25148,170000,2,2,2,37
25149,150000,2,3,2,28
25150,360000,2,2,2,25
25151,70000,2,2,1,46
25152,350000,2,1,1,33
25153,50000,2,3,1,27
25154,50000,2,2,1,27
25155,70000,2,2,2,26
25156,30000,2,2,1,24
25157,30000,2,3,1,23
25158,260000,2,2,1,37
25159,30000,2,2,2,22
25160,240000,2,2,1,34
25161,80000,2,1,2,29
25162,40000,2,1,2,27
25163,130000,2,1,2,30
25164,60000,2,3,2,41
25165,250000,2,2,2,28
25166,60000,2,2,2,25
25167,390000,2,1,2,27
25168,110000,2,3,2,29
25169,30000,2,2,2,22
25170,50000,2,3,2,23
25171,10000,2,2,2,21
25172,50000,2,1,2,22
25173,80000,2,2,2,22
25174,30000,2,2,1,21
25175,30000,2,1,2,21
25176,50000,2,2,1,22
25177,50000,2,2,2,22
25178,50000,2,3,1,22
25179,10000,2,1,2,22
25180,50000,2,3,2,23
25181,50000,2,2,2,23
25182,10000,2,2,2,22
25183,10000,2,2,2,21
25184,70000,2,2,2,22
25185,20000,2,2,2,22
25186,30000,2,2,2,22
25187,30000,2,1,2,22
25188,50000,2,3,2,23
25189,100000,2,2,1,22
25190,30000,2,2,2,23
25191,20000,2,2,2,22
25192,50000,2,1,2,23
25193,30000,2,2,1,25
25194,30000,2,2,2,23
25195,30000,2,2,2,23
25196,20000,2,2,2,23
25197,30000,2,2,2,23
25198,50000,2,1,2,23
25199,80000,2,2,1,23
25200,30000,2,2,2,24
25201,10000,2,2,2,22
25202,30000,2,2,2,23
25203,20000,2,1,2,24
25204,30000,2,2,1,22
25205,120000,2,1,2,23
25206,30000,2,1,1,23
25207,110000,2,2,2,23
25208,30000,2,2,2,23
25209,80000,2,2,2,23
25210,20000,2,1,2,23
25211,170000,2,3,1,23
25212,120000,2,1,2,24
25213,30000,2,2,2,23
25214,50000,2,1,2,23
25215,200000,2,2,1,29
25216,30000,2,1,2,23
